840003234513873,  1481,69,01:25:54,01:27:09,    75,  4.11,  3.77,TEST  ,  0.34,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867,11,01:19:45,01:27:09,   444, 41.40, 39.50,LS    ,  1.90,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513799,  1407,67,01:27:38,01:27:43,     5,  2.48,  2.59,TEST  , -0.11,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867,11,01:27:28,01:29:47,   139, 39.50, 38.70,LS    ,  0.80,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513799,  1407,67,01:30:13,01:30:20,     7,  1.95,  1.95,TEST  ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513799,  1407,67,01:30:21,01:30:27,     6,  1.95,  1.95,TEST  ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681673,  1658, 1,01:25:07,01:31:01,   354, 47.70, 46.40,HS    ,  1.30,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681674,  1659, 5,01:26:15,01:32:43,   388, 41.90, 39.90,HS    ,  2.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867,14,01:31:23,01:33:00,    97, 45.80, 45.20,HS    ,  0.60,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681820,  1805,78,01:22:23,01:34:13,   710, 21.79, 18.84,TEST  ,  2.95,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513873,  1481,71,01:28:18,01:34:14,   356,  2.20,  1.13,TEST  ,  1.07,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681649,  1634, 2,01:31:00,01:35:09,   249, 14.60, 13.70,LS    ,  0.90,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681673,  1658, 1,01:31:17,01:35:12,   235, 46.40, 45.40,HS    ,  1.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681674,  1659, 8,01:33:30,01:36:08,   158, 53.80, 53.00,HS    ,  0.80,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003205049588,  9702,26,01:24:42,01:36:30,   708, 20.30, 18.40,HS    ,  1.90,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681673,  1658, 4,01:35:47,01:37:09,    82, 36.70, 36.30,HS    ,  0.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076201,  1702,67,01:33:07,01:37:21,   254,  1.96,  1.25,TEST  ,  0.71,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867,15,01:34:05,01:37:39,   214, 33.10, 32.60,LS    ,  0.50,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681674,  1659, 8,01:36:57,01:37:57,    60, 53.10, 52.80,HS    ,  0.30,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681649,  1634, 6,01:35:40,01:38:17,   157, 42.70, 41.70,LS    ,  1.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681681,  1666,16,01:36:38,01:38:27,   109, 43.00, 42.70,HS    ,  0.30,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287324973,  9890,29,01:24:36,01:38:35,   839, 47.90, 46.50,HS    ,  1.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920990,  1232,32,01:33:09,01:38:39,   330, 70.90, 68.90,HS    ,  2.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287324990,  9827,31,01:30:00,01:39:11,   551, 18.00, 15.80,LS    ,  2.20,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287325011,  1064,10,01:39:07,01:39:13,     6, -0.30, -0.30,LS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003268256516,  9779, 6,01:39:11,01:39:20,     9, 41.70, 41.70,LS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681681,  1666,17,01:38:49,01:39:36,    47, 37.50, 37.40,HS    ,  0.10,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513873,  1481,72,01:34:27,01:39:44,   317, 27.71, 26.69,TEST  ,  1.02,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681674,  1659,14,01:39:26,01:39:58,    32, 45.20, 45.20,HS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867,18,01:39:56,01:40:20,    24, 32.00, 32.00,LS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681674,  1659,13,01:40:06,01:41:56,   110, 35.00, 34.60,HS    ,  0.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867,23,01:40:51,01:42:02,    71, 40.90, 40.60,LS    ,  0.30,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513799,  1407,65,01:30:39,01:42:08,   689, 44.01, 40.98,TEST  ,  3.03,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681681,  1666,14,01:40:09,01:42:08,   119, 45.20, 44.70,HS    ,  0.50,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867,26,01:42:36,01:43:16,    40, 18.40, 18.00,HS    ,  0.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920990,  1232,32,01:39:23,01:43:22,   239, 69.00, 67.70,HS    ,  1.30,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513799,  1407,64,01:42:08,01:44:07,   119, 55.23, 54.75,TEST  ,  0.48,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287324993,  9134,71,01:44:18,01:44:24,     6,  1.14,  1.22,TEST  , -0.08,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920990,  1232,32,01:43:45,01:44:45,    60, 67.70, 67.50,HS    ,  0.20,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076201,  1702,69,01:38:46,01:45:26,   400,  3.77,  1.86,TEST  ,  1.91,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287324993,  9134,71,01:44:40,01:46:26,   106,  1.01,  0.50,TEST  ,  0.51,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003268256516,  9779, 5,01:40:30,01:46:45,   375, 39.80, 38.40,HS    ,  1.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920990,  1232,32,01:46:14,01:47:44,    90, 67.40, 66.80,HS    ,  0.60,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867,27,01:45:03,01:48:04,   181, 42.30, 41.90,LS    ,  0.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287324993,  9134,72,01:46:33,01:48:11,    98, 26.68, 25.89,TEST  ,  0.79,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287325013,  9824,26,01:44:23,01:48:40,   257, 18.00, 16.60,HS    ,  1.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681674,  1659, 9,01:42:15,01:48:42,   387, 37.80, 36.10,HS    ,  1.70,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287325013,  9824,25,01:48:51,01:48:54,     3, 15.40, 15.40,LS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003268256516,  9779,21,01:48:52,01:49:03,    11, 34.70, 34.70,HS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003268256516,  9779,24,01:49:12,01:49:16,     4, 10.90, 10.90,HS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003268256516,  9779,27,01:49:41,01:49:54,    13, 41.90, 41.20,LS    ,  0.70,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003268256516,  9779,25,01:50:02,01:50:07,     5, 15.40, 15.40,LS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003268256516,  9779,20,01:50:24,01:50:46,    22, 29.80, 29.80,LS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681674,  1659, 9,01:49:17,01:52:18,   181, 36.10, 35.20,HS    ,  0.90,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513799,  1407,62,01:44:11,01:54:17,   606, 54.70, 52.47,TEST  ,  2.23,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513799,  1407,62,01:54:18,01:54:27,     9, 52.47, 52.46,TEST  ,  0.01,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513893,  1501,65,01:42:11,01:55:31,   800, 40.98, 36.04,TEST  ,  4.94,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920820,  1062,28,01:54:27,01:56:16,   109, 23.50, 23.10,LS    ,  0.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287325011,  1064, 4,01:39:41,01:56:56,  1035, 36.30, 32.80,HS    ,  3.50,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
